Candidate_1,Candidate_2,Candidate_3,Candidate_4,Candidate_5,Candidate_6,Candidate_7,Candidate_8,Candidate_9,Candidate_10
0.37453154398394367,0.5052306559423932,0.5794630036734765,0.09640939678028002,0.10208894495046186,0.9006013346287292,0.6834664684101939,0.5794788130511542,0.7492572476360457,0.08097897183468679
0.30485294642988825,0.5118442321133323,0.5747938043914863,0.03608912542424347,0.08650359564020013,0.8263505159888448,0.6306968416502211,0.5493736957382422,0.7434547203456827,0.11977269192084689
0.38957996465137945,0.46606170859178947,0.5560569439053292,0.016158741138512865,0.10750086562186217,0.8377121989444497,0.6183503280651605,0.5628981293004017,0.6779694169634466,0.10748934379318723
0.3282083093520852,0.5231471379150605,0.5041453386006736,0.0062648184828021924,0.07284786752673843,0.8832031741974851,0.6442951363705419,0.5830510065588761,0.677814402556766,0.12072850816312376
0.31395868724760456,0.47689267112258105,0.5715068620285736,0.04647361832737694,0.09483901775142366,0.8886248588087556,0.6406142441070762,0.574152628346301,0.7552982129845809,0.11793319351766465
0.3484360804646184,0.4849552337802631,0.5903374973236761,0.06147392972781489,0.038769915137815324,0.8282112190580223,0.6011292892248542,0.5829963357394136,0.6853817356468656,0.13136687781600248
0.3944084849052595,0.4979781703229932,0.5829804212665044,0.042740892180893976,0.0952524974432027,0.8165534037699935,0.6842468537210874,0.5711947729485871,0.7568882465877902,0.12849357770592174
0.2991204575903329,0.4927912619346912,0.5794591141824077,0.019695864766316237,0.09715980781994832,0.8665506705960702,0.6782629642553779,0.5592474025721795,0.6632206127594573,0.1592538276277939
0.3813724137719978,0.5148572424364003,0.5335800097780727,0.03273045952090952,0.08016021270248837,0.8985076855106758,0.5939856706703402,0.5497337023126146,0.7387303176708303,0.13372261720177148
0.38099940880395855,0.49115794149680475,0.5254935007307159,0.03156971384057027,0.10155017553708115,0.8140702975545774,0.6137832594708127,0.534770156740553,0.7054967493582134,0.10741931304251366
0.3638546907506818,0.48464001683325353,0.5863242954444079,0.010312082252425258,0.050179816304200583,0.8114443917652236,0.6152360634743046,0.5614037250665891,0.7194471472584842,0.1563348454196012
0.382879361500257,0.5230085120013531,0.5022172756776572,0.015577134424631399,0.0986300010183791,0.8757550286503768,0.6244147738626591,0.5851921558114603,0.7561385839674403,0.11931368446605761
0.32103433149313954,0.449286563180129,0.49538668044749096,0.09195486512228365,0.09665715858786403,0.8349683508353923,0.6097027934179123,0.5699252547159953,0.7193348372743926,0.1528474608684857
0.3506541736328414,0.4635484074812876,0.5015431217762324,0.09980303053970323,0.04366144611556935,0.8501663013538889,0.6276463366355066,0.6170859198273027,0.7260838695932088,0.10339683708462705
0.36770212914757333,0.49377994912364825,0.5222110603026555,0.014797718574280302,0.1022752898889416,0.905175779377522,0.6381116768669406,0.5980502129876167,0.6928299013172874,0.10592369301943147
0.30263002188428373,0.5150813209932809,0.5317709463765162,0.03226175742488969,0.10119058119833765,0.8317433549538712,0.6580686111795173,0.5419981836494225,0.719384228151784,0.07410728822317969
0.32281046416089004,0.5148291578050816,0.5327868747081357,0.07681906535251416,0.10782612110467489,0.8784829486327173,0.6637892080765309,0.5804448400634227,0.6577796933389489,0.13270064496386297
0.36758143678893535,0.4658574428491464,0.5001704249510939,0.07206282250470522,0.098445102488848,0.8905019834125447,0.6426973776415036,0.6171405627003723,0.6757275283729909,0.0700994216590004
